territoire,ligne,nom_ligne,arret_id,code,arret,latitude,longitude
TàD Bassin Chellois,TàD,TàD Bassin Chellois,IDFM:36509,,République,48.87024141380681,2.6410570726829774
TàD Dimanche,TàD,TàD Dimanche,IDFM:36509,,République,48.87024141380681,2.6410570726829774
TàD Desserte Hôpital,TàD,TàD Desserte Hôpital,IDFM:36509,,République,48.87024141380681,2.6410570726829774
TàD 4592,TàD 4592,TàD 4592,IDFM:23079,,Résidence,48.660408989208236,2.301878163619004
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38711,,Résidence Ambroise Croizat,49.036132609592556,2.478476396176889
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419510,,Résidence Ambroise Croizat,49.036079373046476,2.4786410461364614
TàD 4318,TàD 4318,TàD 4318,IDFM:478730,,Sablière,48.564055162600255,2.435088606283265
TàD 4318,TàD 4318,TàD 4318,IDFM:478731,,Sablière,48.56504739313982,2.437558178116264
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:495792,,Sablons Bouillants,48.95783628090048,2.9045761357937065
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485741,,Sablons Bouillants,48.95780018091198,2.9044123373974218
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:419237,,Saillancourt,49.041515650373206,1.9730309795339598
TàD 4305,TàD 4305,TàD 4305,IDFM:12017,,Saint Caprais,48.54110583862575,2.3372808775795724
TàD 4305,TàD 4305,TàD 4305,IDFM:12018,,Saint Caprais,48.54100673925779,2.337255035551343
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:424988,,Saint Denis,48.94779111229043,2.6024712261753993
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:490654,,Saint Paul,48.947122033566984,2.5092550888295206
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:18825,,Saint Pères,48.98290824239541,2.5519258359154873
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39060,,Saint-Exupéry,48.99637613926586,2.651405240512769
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:37986,,Saint-Fiacre,49.05363115940856,2.6852976946610547
TàD Goêle,TàD,TàD Goêle,IDFM:37986,,Saint-Fiacre,49.05363115940856,2.6852976946610547
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423562,,Saint-Fiacre,49.05347989725816,2.6859074012408173
TàD Goêle,TàD,TàD Goêle,IDFM:423562,,Saint-Fiacre,49.05347989725816,2.6859074012408173
TàD 4306,TàD 4306,TàD 4306,IDFM:12002,,Saint-Germain,48.51220880347914,2.335357677262973
TàD 4306,TàD 4306,TàD 4306,IDFM:427803,,Saint-Germain,48.51231864209751,2.335694782855182
TàD 4306,TàD 4306,TàD 4306,IDFM:12061,,Saint-Gombert,48.51290528520286,2.3392619232537157
TàD Goêle,TàD,TàD Goêle,IDFM:38347,,Saint-Laurent,49.08366281333081,2.6464929947572933
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:423526,,Salle des Fêtes,49.0756021954793,2.498636973368465
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38767,,Salle des Fêtes,49.07621496563213,2.498959534631221
TàD 4342,TàD 4342,TàD 4342,IDFM:3067,,Salle des Fêtes,48.4295657984724,2.1579696508508146
TàD 4344,TàD 4344,TàD 4344,IDFM:3067,,Salle des Fêtes,48.4295657984724,2.1579696508508146
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:426031,,Salle des Fêtes,48.99355797089258,2.4431011823904116
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:426030,,Salle des Fêtes,48.99336116467023,2.4433219327026885
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32620,,Salle Polyvalente,49.00481151476341,1.8896103492383927
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32619,,Salle Polyvalente,49.00475655663768,1.8895021714466502
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29533,,Saussette,49.16923550230497,2.038290958199076
TàD 2429,TàD 2429,TàD 2429,IDFM:11196,,Savarbousier,48.9365338683976,3.132471318883794
TàD 2429,TàD 2429,TàD 2429,IDFM:477990,,Savarbousier,48.93650666430774,3.1326759967091924
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:480752,,Savigny,48.948100627535894,2.5132735169764007
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39023,,Savigny,48.948375323137206,2.5144860775202695
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:40752,,Schuman,48.96546713787161,2.5458482810321
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39024,,Schuman,48.94840537920928,2.517475840467669
TàD Goêle,TàD,TàD Goêle,IDFM:38254,,Semoir,49.06113590389139,2.6944948269190956
TàD Goêle,TàD,TàD Goêle,IDFM:423812,,Semoir,49.06127122737798,2.6946719053882258
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:35297,,Sentier des Mulets,48.567052577747376,2.3281426418058992
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16315,,Singe Vert,48.741419065057684,2.7313689034485313
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16316,,Singe Vert,48.74132756183288,2.730675832809274
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38182,,Sisley,48.96478211678801,2.550197329053628
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:37960,,Soleil Levant,48.94046735363935,2.5026834408453875
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19299,,Soleil Levant,48.94010879231996,2.5029598890302966
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29544,,Soleil Levant,49.132941287659335,2.0489674942623672
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38755,,Sous-Préfecture,48.988746596481626,2.3771561538463404
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:419477,,Sous-Préfecture,48.989485352137315,2.3760561364418704
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:38762,,Square Degas,49.04354333680254,2.5042948030914434
TàD Nangis / La-Chapelle-Rablais,TàD,TàD Nangis / La-Chapelle-Rablais,IDFM:9719,,Square Dupeyron,48.50925908159093,2.967453166812272
TàD Nangis / La-Chapelle-Rablais,TàD,TàD Nangis / La-Chapelle-Rablais,IDFM:470579,,Square Dupeyron,48.50911514427466,2.9674397175203393
TàD Nangis / La-Chapelle-Rablais,TàD,TàD Nangis / La-Chapelle-Rablais,IDFM:425032,,Stade,48.55619310740318,2.9514612547293932
TàD Nangis / La-Chapelle-Rablais,TàD,TàD Nangis / La-Chapelle-Rablais,IDFM:9848,,Stade,48.55608544670521,2.9521659914626484
TàD 4308,TàD 4308,TàD 4308,IDFM:426728,,Stade,48.517724234995384,2.444145550635192
TàD 4318,TàD 4318,TàD 4318,IDFM:426728,,Stade,48.517724234995384,2.444145550635192
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29543,,Stade,49.13052911589578,2.053218246169693
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:32942,,Stade,49.105076818102276,1.9651844185870093
TàD 4342,TàD 4342,TàD 4342,IDFM:9249,,Stade,48.364433577856495,2.3861279331962257
TàD 4342,TàD 4342,TàD 4342,IDFM:9250,,Stade,48.36452256429456,2.385937870071035
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:415832,,Stade de Saint-Pathus,49.07819728715884,2.7937766851892016
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:423542,,Stade de Saint-Pathus,49.078179586207135,2.7939410009022856
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:18950,,Stade Jean Jaurès,48.94110597897709,2.5828782750489037
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:495839,,Stade Laumondé,48.736188274583,2.7174447561003747
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16318,,Stade Laumondé,48.73615284506528,2.7176761054357397
TàD 6131,TàD 6131,TàD 6131,IDFM:12752,,Stade Léo Lagrange,48.79734735624895,2.18740341583271
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32781,,Stade Rémi Ferey,49.004585094995186,1.8865259884066874
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32780,,Stade Rémi Ferey,49.00453925196927,1.8864312879086604
TàD 4305,TàD 4305,TàD 4305,IDFM:35975,,Stop Cerny,48.49104917241885,2.3515420719786904
TàD 4306,TàD 4306,TàD 4306,IDFM:35975,,Stop Cerny,48.49104917241885,2.3515420719786904
TàD 4305,TàD 4305,TàD 4305,IDFM:35976,,Stop Cerny,48.4911206206563,2.3514464484740603
TàD 4306,TàD 4306,TàD 4306,IDFM:35976,,Stop Cerny,48.4911206206563,2.3514464484740603
TàD 4318,TàD 4318,TàD 4318,IDFM:426729,,Supermarché,48.56511213210926,2.4514225901788063
TàD 4318,TàD 4318,TàD 4318,IDFM:462595,,Supermarché,48.56524731054438,2.4514753888332237
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419475,,Sécurité Sociale,49.02549136522913,2.4633373366029
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:41634,,Tabac,49.090498958157106,2.3684178943819996
TàD 3209,TàD 3209,TàD 3209,IDFM:10022,,Table Ronde,48.562945235548256,3.2943741730727516
TàD 3209,TàD 3209,TàD 3209,IDFM:9859,,Tassigny,48.55842270821394,3.3077104666757826
TàD 3209,TàD 3209,TàD 3209,IDFM:480779,,Tassigny,48.558447377531124,3.30860500545704
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:37962,,Tennis,48.957079619033095,2.4947682588447564
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:19344,,Tennis,48.95654267462246,2.4953879655467306
TàD 4306,TàD 4306,TàD 4306,IDFM:427808,,Tertre,48.48222811059608,2.360636348875521
TàD 4306,TàD 4306,TàD 4306,IDFM:427811,,Tertre,48.48193540030015,2.3614112386548776
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38788,,Théodore Bullier,48.99110543782267,2.3725229240385817
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:421675,,Théodore Bullier,48.99101473494489,2.3740954409187394
TàD 4344,TàD 4344,TàD 4344,IDFM:7274,,Tilleul,48.42874507341535,2.3829704315589555
TàD 4344,TàD 4344,TàD 4344,IDFM:7273,,Tilleul,48.428557419601894,2.3832159631976277
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38184,,Tilleuls,48.95247315537399,2.615311295064394
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:477376,,Tournebride,48.539514440566954,2.365478511010832
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:477375,,Tournebride,48.53968665298497,2.3657202713934224
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29567,,Transformateur,49.0911238783864,1.9812767036600976
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:14628,,Triangle de Gonesse / Patte d'Oie,48.983421912295945,2.4684989611610635
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:14627,,Triangle de Gonesse / Patte d'Oie,48.983583706951,2.4684836440380553
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39186,,Trois Villes,49.00738811204813,2.669291802724824
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39187,,Trois Villes,49.0074324686744,2.6690728236351715
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:37983,,Trésor Public,49.05334262900235,2.674867966097128
TàD Goêle,TàD,TàD Goêle,IDFM:37983,,Trésor Public,49.05334262900235,2.674867966097128
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:423854,,Trésor Public,49.05315325229749,2.6746639437902897
TàD Goêle,TàD,TàD Goêle,IDFM:423854,,Trésor Public,49.05315325229749,2.6746639437902897
TàD 4591,TàD 4591,TàD 4591,IDFM:3380,,Tuileries,48.607236157719356,2.2555724900803806
TàD 4591,TàD 4591,TàD 4591,IDFM:3379,,Tuileries,48.60732686827252,2.2556932816410717
TàD 4591,TàD 4591,TàD 4591,IDFM:482844,,UNM - UTAC,48.62322900141897,2.249659772483688
TàD 4591,TàD 4591,TàD 4591,IDFM:3148,,UNM - UTAC,48.62333693680089,2.2496582253357764
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39270,,Vaillant,48.94383893203893,2.5724399528449116
TàD 4318,TàD 4318,TàD 4318,IDFM:9461,,Val d'Ormoy,48.57481563323247,2.4527714798407083
TàD 4318,TàD 4318,TàD 4318,IDFM:9462,,Val d'Ormoy,48.57501209256348,2.4524576416867876
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:427430,,Van Gogh,48.972926751695994,2.6460713810203167
TàD 2429,TàD 2429,TàD 2429,IDFM:10718,,Vanry,48.93134606008105,3.1507252022821275
TàD 2429,TàD 2429,TàD 2429,IDFM:10717,,Vanry,48.93125183357662,3.1505693371555488
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:477725,,Verdi,48.961194121418,2.577391101137773
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:38185,,Verdun,48.9479261778517,2.5998215198095975
TàD 4592,TàD 4592,TàD 4592,IDFM:41849,,Verdun,48.65444861282788,2.2902681422025513
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423065,,Versant Seine,48.98572813692461,2.5367493192925297
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423066,,Versant Seine,48.985939613454505,2.5356270676385386
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419600,,Victor Basch,49.03046780044347,2.474376160574981
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:419675,,Victor Basch,49.030040809676976,2.475433433319281
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:28352,,Victor Hugo,49.00618092820287,2.396165037941581
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:6326,,Victor Hugo,48.73972778175131,2.723327329289227
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16321,,Victor Hugo,48.739538023038904,2.722947579678828
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29759,,Victor Hugo / Boissy-l'Aillerie,49.074768167972735,2.0280661343398965
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:29749,,Victor Hugo / Boissy-l'Aillerie,49.07488701862841,2.0277518385375717
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485738,,Vide Arpents,48.963761930060805,2.904182865525922
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485740,,Vide Arpents,48.963887953336496,2.904346517107512
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:5512,,Vieux Colombier,49.0159628065516,1.9444562347403256
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:5513,,Vieux Colombier,49.015256011899126,1.9458924568684048
TàD 4592,TàD 4592,TàD 4592,IDFM:12045,,Vieux Logis,48.66397229271161,2.328717358067976
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16304,,Vieux Moulin 1,48.73599976582048,2.73729807361521
TàD Gretz-Tournan,TàD,TàD Gretz-Tournan,IDFM:16305,,Vieux Moulin 2,48.736090065933034,2.7374607892174683
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13588,,Vigne Blanche,48.98183680213139,1.9124402617538323
TàD Sud Meulan - Les Mureaux,TàD,TàD Sud Meulan - Les Mureaux,IDFM:13589,,Vigne Blanche,48.981637135220424,1.912239496058069
TàD Goêle,TàD,TàD Goêle,IDFM:38369,,Vignes de Pâques,49.04197738897901,2.706384010382179
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:38732,,Village,49.003893075329785,2.5164000889271594
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38732,,Village,49.003893075329785,2.5164000889271594
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:40494,,Village,49.00404400777635,2.5159203112805635
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:40494,,Village,49.00404400777635,2.5159203112805635
TàD 3209,TàD 3209,TàD 3209,IDFM:425860,,Ville Haute Quai 2,48.56120666960399,3.28048703392102
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:32883,,Villette,49.03163815448248,1.9354259117901147
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39159,,Voltaire,48.95889672959199,2.594370342592364
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:423637,,Voltaire,48.95899588679892,2.5944412623867223
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39031,,Vélodrome (cours Salvador Allende),48.95374941671615,2.5070214683796723
TàD Roissy Sud,TàD,TàD Roissy Sud,IDFM:39030,,Vélodrome (cours Salvador Allende),48.953744357724396,2.5057926042473158
TàD 4306,TàD 4306,TàD 4306,IDFM:463468,,ZA des Grouettes,48.46604749116955,2.3208312243312004
TàD 4306,TàD 4306,TàD 4306,IDFM:463470,,ZA des Grouettes,48.46639180765764,2.3212596690027962
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:461942,,ZA Fontaine des Tournelles,49.039047957975164,2.6858032442644837
TàD Goêle,TàD,TàD Goêle,IDFM:461942,,ZA Fontaine des Tournelles,49.039047957975164,2.6858032442644837
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:461940,,ZA Fontaine des Tournelles,49.039218905931435,2.6858432403248416
TàD Goêle,TàD,TàD Goêle,IDFM:461940,,ZA Fontaine des Tournelles,49.039218905931435,2.6858432403248416
TàD Goêle,TàD,TàD Goêle,IDFM:40330,,ZA la Source,49.0145608335748,2.7099019180360306
TàD Goêle,TàD,TàD Goêle,IDFM:423744,,ZA la Source,49.01443349285547,2.709301133502287
TàD 4592,TàD 4592,TàD 4592,IDFM:3543,,ZA Pointe à l'Abbé,48.6639008463316,2.296060407738764
TàD 4305,TàD 4305,TàD 4305,IDFM:12049,,ZAC,48.52561824966025,2.347674682838633
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:12049,,ZAC,48.52561824966025,2.347674682838633
TàD 4305,TàD 4305,TàD 4305,IDFM:12050,,ZAC,48.52525248268693,2.3482345033976455
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:12050,,ZAC,48.52525248268693,2.3482345033976455
TàD Luzarches - Goussainville,TàD,TàD Luzarches - Goussainville,IDFM:477639,,ZAC de l'Orme,49.10761124517807,2.367004228742619
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:40119,,ZAC de la Feuchère,48.99170612710267,2.6534452392961185
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:39059,,ZAC de la Feuchère,48.991704468206954,2.652871344785596
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:426286,,ZAC du Parc,48.992509387572696,2.6576075936601384
TàD Roissy Juilly,TàD,TàD Roissy Juilly,IDFM:426284,,ZAC du Parc,48.99267112653414,2.6575655339016215
TàD 4318,TàD 4318,TàD 4318,IDFM:10420,,ZAC Montvrain,48.565388834583565,2.4470690379852353
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:37999,,ZI Arsonval,48.990807453616036,2.4570819943886675
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:423612,,ZI Arsonval,48.99076088619556,2.4567272075271225
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:495208,,ZI du Mesnil-Amelot,49.01880794209666,2.5985234209401034
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:495208,,ZI du Mesnil-Amelot,49.01880794209666,2.5985234209401034
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38029,,ZI du Mesnil-Amelot,49.018592597377264,2.5986618010301883
TàD Goêle,TàD,TàD Goêle,IDFM:495049,,Zone Commerciale,49.03579504690774,2.6831834628035294
TàD Vexin Est,TàD,TàD Vexin Est,IDFM:40912,,Zone d'Activités,49.099320066800644,2.1357440325534784
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:492912,,Zone Hôtelière du Mesnil-Amelot,49.01950329890377,2.5861587537007704
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:492912,,Zone Hôtelière du Mesnil-Amelot,49.01950329890377,2.5861587537007704
TàD Roissy Othis,TàD,TàD Roissy Othis,IDFM:38024,,Zone Hôtelière du Mesnil-Amelot,49.0194811224655,2.587553452176834
TàD ZI Poincy,TàD,TàD ZI Poincy,IDFM:485736,,Zone Industrielle,48.95648787989398,2.905152121992949
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419700,,Zone Technique,49.011449693979436,2.5331161603096386
TàD Roissy Sarcelles,TàD,TàD Roissy Sarcelles,IDFM:461672,,Zone Technique,49.01075477420743,2.532466268800712
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:461672,,Zone Technique,49.01075477420743,2.532466268800712
TàD Roissy Villiers-le-Bel,TàD,TàD Roissy Villiers-le-Bel,IDFM:461672,,Zone Technique,49.01075477420743,2.532466268800712
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:461672,,Zone Technique,49.01075477420743,2.532466268800712
TàD 4306,TàD 4306,TàD 4306,IDFM:11958,,École,48.47809183596492,2.3268185160437977
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32862,,École,49.025243451889175,1.9212126027909315
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32863,,École,49.025237163082004,1.921513569940687
TàD Nangis / Saint-Just,TàD,TàD Nangis / Saint-Just,IDFM:477940,,École,48.58829408611668,3.1085266006417824
TàD Roissy Fosses,TàD,TàD Roissy Fosses,IDFM:419735,,École de la Garenne,49.08494877619302,2.501859390683434
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37989,,École Gabriel Péri,49.03825288561967,2.467814512169874
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:37990,,École Gabriel Péri,49.03778672161581,2.4681338556621113
TàD Roissy Goussainville,TàD,TàD Roissy Goussainville,IDFM:38519,,École Jacques Prévert,49.03006233205797,2.4520631599158476
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32770,,École Les Bergeronnettes,49.00196554767667,1.8804450460940443
TàD Nord Meulan - Les Mureaux,TàD,TàD Nord Meulan - Les Mureaux,IDFM:32771,,École Les Bergeronnettes,49.001832975712816,1.8806939329960397
TàD Goêle,TàD,TàD Goêle,IDFM:481041,,École Petit Prince,49.06087268504236,2.676380602773168
TàD 4306,TàD 4306,TàD 4306,IDFM:427791,,École Vieilles Vignes,48.4777279339163,2.363613834785949
TàD 4301/4530,TàD 4301,TàD 4301/4530,IDFM:493006,,Écoles,48.551493805759065,2.363206168608477
TàD 4306,TàD 4306,TàD 4306,IDFM:415596,,Église,48.4553894744252,2.3404859311157433
TàD Nangis / Saint-Just,TàD,TàD Nangis / Saint-Just,IDFM:425320,,Église,48.593248977826754,3.0755716966910387
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:415845,,Église,49.039789874900656,2.8072875753835347
TàD Roissy Saint-Pathus,TàD,TàD Roissy Saint-Pathus,IDFM:415844,,Église,49.03644744244082,2.692014287204841
TàD Goêle,TàD,TàD Goêle,IDFM:415844,,Église,49.03644744244082,2.692014287204841
